1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,95231MNRNC9508S,1.10003E+11,WESTLAKE ROYAL ROOFING - FRENCH CAMP,9508 S HARLAN RD,FRENCH CAMP,SAN JOAQUIN,CA,95231,,,37.8723,-121.27691,NAD83,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,64,0,0,0,0,0,0,0,64,,PRODUCTION,0.84
2023,90749RCPRD1801E,1.10017E+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,,,33.815889,-118.243953,NAD83,TESORO CORP,8133480,MARATHON PETROLEUM CORP,,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,6.8,3.6,0,0,17.1,0,0,60.5,0,38.1,0,0,0,38.1,0,0,0,0,0,0,0,0,0,0,0,98.6,60.5,0,0,0,10.4,50.1,0,0,0,38.1,0,0,98.6,,PRODUCTION,1.07
2023,9261WSHRLK2541W,1.10002E+11,SHUR-LOK CO,2541 WHITE RD,IRVINE,ORANGE,CA,92614,,,33.68005,-117.84361,NAD83,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336411,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.38,0,0.39,0,166.98,0.002,0,0,166.982,0,0,0,0,0,0,0,0,0,0,0,167.372,0.396,0,0,0.006,0.01,0.38,0,0,0,166.982,0,0,167.378,,PRODUCTION,2.91
2023,94553SHLLL3485P,1.1E+11,MARTINEZ REFINING CO LLC,3485 PACHECO BLVD,MARTINEZ,CONTRA COSTA,CA,94553,,,38.016594,-122.115392,NAD83,PBF ENERGY INC,78463170,PBF ENERGY INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,424710,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,3,12,670,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,940,0,0,0,0,0,2340,0,0,140,0,0,140,0,0,0,0,0,0,0,0,0,0,0,2480,3025,0,0,685,2340,0,0,0,0,140,0,0,3165,,PRODUCTION,0.82
2023,94606RMCPC33323,1.10023E+11,CEMEX OAKLAND,333 23RD AVE,OAKLAND,ALAMEDA,CA,94606,,,37.77276,-122.23583,NAD83,CEMEX INC,189840945,CEMEX INC,CEMEX S.A.B. DE C.V.,811645654,CEMEX SAB DE CV,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.2
2023,95828JBRDT8401S,1.1001E+11,JB RADIATOR SPECIALITIES INC,8441 SPECIALITY CIR,SACRAMENTO,SACRAMENTO,CA,95828,,,38.50241,-121.39416,NAD83,NA,,JOHN BOYD ENTERPRISES,NA,,NA,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.81,1.36,0.5,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12816,0,0,0,12816,0,0,0,0,0,0,0,0,0,0,0,12816,2.67,0,0,2.67,0,0,0,0,0,12816,0,0,12818.67,,PRODUCTION,1
2023,9024WRDYMX1ERED,1.10038E+11,A&A READY MIXED CONCRETE INC.,100 E. REDONDO BEACH BLVD.,GARDENA,LOS ANGELES,CA,90248,,,33.89292,-118.27623,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.78,0,0,20.78,0,0,0,0,0,0,0,0,0,0,0,20.78,0,0,0,0,0,0,0,0,20.78,20.78,0,0,41.56,,PRODUCTION,0.82
2023,9480WZYGCR39LAK,1.1007E+11,ZYGO CORP EXTREME PRECISION OPTICS,3900 LAKESIDE DRIVE,RICHMOND,CONTRA COSTA,CA,94806,,,37.98484,-122.3328,NAD83,AMETEK INC,1345149,AMETEK INC,NA,,NA,NO,333,Machinery,,,,,,,333310,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,618.035,0,0,0,618.035,0,0,0,0,0,0,0,0,0,0,0,618.041,0.006,0,0,0,0.004,0.002,0,0,0,618.035,0,0,618.041,,PRODUCTION,1.25
2023,9212WMRMRP5692E,1.10042E+11,MIRAMAR PLANT 33,5692 EASTGATE DR,SAN DIEGO,SAN DIEGO,CA,92121,,,32.88395,-117.197,NAD83,MCC DEVELOPMENT CORP,838030492,MCC DEVELOPMENT CORP,NA,,MITSUBISHI UBE CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,7.06,0.003,0,0,0,0,0,0,0,0,0,0,0,6.397,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.46,0,0,13.46,0,0,0,0,69,0,0,0,82.46,,PRODUCTION,1.06
2023,9174WVLLYP491WI,1.10019E+11,HEXPOL CITY OF INDUSTRY,491 WILSON WAY,CITY OF INDUSTRY,LOS ANGELES,CA,91744,,,34.01622,-117.956195,NAD83,HEXPOL COMPOUNDING LLC,15-322-16,HEXPOL HOLDINGS INC,NA,,HEXPOL AB,NO,326,Plastics and Rubber,,,,,,,326299,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.81
2023,9330WHLLDY263EB,1.10056E+11,HOLLIDAY ROCK CO - BAKERSFIELD,2603 E BRUNDAGE LN,BAKERSFIELD,KERN,CA,93307,,,35.35337,-118.9745,NAD83,HOLLIDAY ROCK CO INC,NA,HOLLIDAY ROCK CO INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.074,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.105,0,0,0,0,0,0,0,0,0.105,,PRODUCTION,0.98
2023,93725CMXCN3477S,1.10037E+11,CEMEX FRESNO PLANT,3477 S CHESTNUT,FRESNO,FRESNO,CA,93725,,,36.68441,-119.73681,NAD83,CEMEX INC,189840945,CEMEX INC,NA,,CEMEX SAB DE CV,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1
2023,9363WLDCST81SUT,1.10003E+11,OLDCASTLE INFRASTRUCTURE INC.,801 S PINE ST,MADERA,MADERA,CA,93637,,,36.94537,-120.07403,NAD83,CRH AMERICAS INC,37176591,CRH AMERICAS INC,CRH PLC,NA,CRH PUBLIC LTD CO,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,29.5,0,0,0.8,28.7,0,0,0,0,0,0,0,29.5,,PRODUCTION,0.92
2023,9241WHLLDY23WBA,1.1006E+11,HOLLIDAY ROCK - SAN BERNARDINO FACILITY,2300 W. BASELINE RD.,SAN BERNARDINO,SAN BERNARDINO,CA,92410,,,34.12133,-117.4184,NAD83,HOLLIDAY ROCK CO INC,NA,HOLLIDAY ROCK CO INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0.06,,PRODUCTION,0.45
2023,92069HGHSC54SPA,1.10012E+11,HUGHES CIRCUITS INC,540 S PACIFIC ST,SAN MARCOS,SAN DIEGO,CA,92078,,,33.13551,-117.19955,NAD83,NA,,NA,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334412,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,246,0,0,246,,PRODUCTION,0.9
2023,90039NTNLR4549B,1.10023E+11,NATIONAL READY MIX CONCRETE CO .,4549 BRAZIL ST,LOS ANGELES,LOS ANGELES,CA,90039,,,34.146825,-118.274021,NAD83,NATIONAL CEMENT,55746762,NATIONAL CEMENT,VICAT,NA,VICAT,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,19.3,0,0,0,19.3,0,0,0,0,0,0,0,19.3,,PRODUCTION,0.82
2023,9131WCRCTM9535W,1.10001E+11,CIRCUIT SERVICES L.L.C DBA CAREER TECHNOLOGIES CHATSWORTH F,9535 OWENSMOUTH AVE,CHATSWORTH,LOS ANGELES,CA,91311,,,34.24375,-118.60246,NAD83,NA,,NA,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334412,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.428,0,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0,32.6,0,0,0,32.6,0,0,0,0,0,0,0,0,0,0,0,33.028,0.447,0,0,0.019,0,0.428,0,0,0,32.6,0,0,33.047,,PRODUCTION,1
2023,92310SDDNTDIREC,1.10042E+11,US ARMY FORT IRWIN NATIONAL TRAINING CENTER,DPW ENVIRONMENTAL BLDG 602 5TH ST & BARSTOW RD,FORT IRWIN,SAN BERNARDINO,CA,923105085,,,35.396333,-116.629925,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,588,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,9588,592,0,0,4,588,0,0,0,0,9000,0,0,9592,,ACTIVITY,3
2023,9366WBSLTX121GL,1.1004E+11,BASALITE CONCRETE PRODUCTS,1201 GOLDEN STATE BLVD,SELMA,FRESNO,CA,93662,,,36.559958,-119.605112,NAD83,BASALITE BUILDING PRODUCTS LLC,129072125,PACIFIC COAST BUILDING PRODUCTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89,0,0,14.89,0,0,0,0,0,0,0,0,0,0,0,14.89,0.005,0,0,0.005,0,0,0,0,0,14.89,0,0,14.895,,ACTIVITY,0.85
2023,93662FRSNV7736E,1.1E+11,FRESNO VALVES & CASTINGS INC.,7736 E SPRINGFIELD,SELMA,FRESNO,CA,93662,,,36.598228,-119.64767,NAD83,NA,,FRESNO VALVES & CASTINGS INC,NA,,NA,NO,331,Primary Metals,,,,,,,331529,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.13,10.04,0,0,0,0,0,0,0,0,0,0,0,0,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17,0,0,10.17,0,0,0,0,0,0,0,0,10.17,,PRODUCTION,0.84
2023,90749RCPRD1801E,1.10017E+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,,,33.815889,-118.243953,NAD83,TESORO CORP,8133480,MARATHON PETROLEUM CORP,,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,2.6,19.8,0,0,0,0,0,0,0,0,0,0,0,0,22.4,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,1004.8,297.9,0,0,348.8,0,0,1718.5,0,0,0,0,8692.8,8692.8,0,0,0,0,0,0,0,0,0,0,0,10411.3,1740.9,0,0,22.4,1344.9,373.6,0,0,0,8692.8,0,0,10433.7,,PRODUCTION,0.87
2023,94538LPHMS44193,1.10035E+11,ALPHA EMS,44193 S GRIMMER BLVD,FREMONT,ALAMEDA,CA,94538,,,37.5036,-121.95685,NAD83,NA,,NA,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334418,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.64
2023,9270WRBRTS31NTW,1.10064E+11,ROBERTSON'S READY MIX SANTA ANA PLANT 17,310 N TOWNSEND,SANTA ANA,ORANGE,CA,92703,,,33.747054,-117.895999,NAD83,NA,,MCC DEVELOPMENT CORP,NA,,MITSUBISHI UBE CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,1.52,0.001,0,0,0,0,0,0,0,0,0,0,0,1.373,2.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894,0,0,2.894,0,0,0,0,14.81,0,0,0,17.704,,PRODUCTION,1.05
2023,9050WTLDYN11KNX,1.10071E+11,TELEDYNE DEFENSE ELECTRONICS LLC DBA TELEDYNE REYNOLDS,1001 KNOX ST,TORRANCE,LOS ANGELES,CA,90502,,,33.853985,-118.296395,NAD83,TELEDYNE TECHNOLOGIES INC,9578113,TELEDYNE TECHNOLOGIES INC,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334417,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.8,0,0,0,122.8,0,0,0,0,0,0,0,0,0,0,0,122.8,0,0,0,0,0,0,0,0,0,122.8,0,0,122.8,,PRODUCTION,0.74
2023,90749RCPRD1801E,1.10017E+11,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,,,33.815889,-118.243953,NAD83,TESORO CORP,8133480,MARATHON PETROLEUM CORP,,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,,ACTIVITY,0.89
2023,9260WHLLDY16191,1.10056E+11,HOLLIDAY ROCK - IRVINE FACILITY,16191 CONSTRUCTION CIRCLE E.,IRVINE,ORANGE,CA,92606,,,33.6952,-117.82015,NAD83,HOLLIDAY ROCK CO INC,NA,HOLLIDAY ROCK CO INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.065,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0.093,0,0,0,0,0,0,0,0,0.093,,PRODUCTION,0.78
2023,90805STNDR2521E,1.1007E+11,HOLLIDAY ROCK-LONG BEACH,2521 E ARTESIA AVE,LONG BEACH,LOS ANGELES,CA,90805,,,33.87474,-118.1623,NAD83,HOLLIDAY ROCK CO INC,NA,HOLLIDAY ROCK CO INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.061,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0.091,0,0,0,0,0,0,0,0,0.091,,PRODUCTION,0.65
2023,90813SCHRM1480C,1.10003E+11,AVIATION REPAIR SOLUTIONS INC,1480 CANAL AVE,LONG BEACH,LOS ANGELES,CA,90813,,,33.78529,-118.21381,NAD83,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,636.004,0,0,0.004,0,636,0,0,750,0,0,0,1386.004,,PRODUCTION,0.93
2023,93030PRCTR800NO,1.1E+11,THE PROCTER & GAMBLE PAPER PRODUCT CO,800 N RICE AVE,OXNARD,VENTURA,CA,93030,,,34.20915,-119.14208,NAD83,THE PROCTER & GAMBLE CO,1316827,THE PROCTER & GAMBLE CO,NA,,NA,NO,322,Paper,,,,,,,322120,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0.2,0,0.2,0,0,0,0,0,0,0.4,,PRODUCTION,0.96
2023,9215WSSCTD1696C,1.10056E+11,ASSOCIATED READY MIXED CONCRETE INC,1696 CACTUS RD,SAN DIEGO,SAN DIEGO,CA,92154,,,32.56573,-116.99025,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.06,0,0,24.06,0,0,0,0,0,0,0,0,0,0,0,24.06,0,0,0,0,0,0,0,0,0,24.06,0,0,24.06,,PRODUCTION,0.75
2023,9562WBSLTX65IND,1.1007E+11,BASALITE,605 INDUSTRIAL WAY,DIXON,SOLANO,CA,95620,,,38.46204,-121.81325,NAD83,BASALITE BUILDING PRODUCTS LLC,129072125,PACIFIC COAST BUILDING PRODUCTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.008,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0.058,0,0,0,0,207.602,0,0,0,207.66,,ACTIVITY,0.95
